,topicID,tweetID,label,full_text_ar,full_text_en,preprocessed_text_no_stemming,preprocessed_text_with_stemming
50,CT20-AR-05,1221730735083741186,0,"كلّ الإحترام لكل نائب لم يحضر الجلسة، و الكثير من التغوّط و البراز في فم كل نائب حضر الجلسة.
#لبنان_ينتفض 
تحيّة للثوار على الأرض!","All respect for each deputy did not attend the meeting, and a lot of bowel movements and stool in the mouth of every deputy attended the meeting.
# Of Banan_antvd
A tribute to the rebels on the ground!",respect deputy attend meeting lot bowel movements stool mouth every deputy attended meeting tribute rebels ground,respect deputy attend meeting lot bowel movements stool mouth every deputy attended meeting tribute rebels ground
51,CT20-AR-05,1221730991854714880,1,"جلسة ساقطة دستوريا،
جلسة ساقطة شعبيا، 
موازنة مع أرقام ايرادات مضخمة وغير واقعية،
خطة مالية تريد أن تعتمد على صندوق النقد أي مديونية على حساب الطبقات الفقيرة والحقوق الإجتماعية،
....
والأجهزة الأمنية تطارد المتظاهرين والمتظاهرات!!
#لبنان_ينتفض","Lifted a constitutional session,
Coming session popularly,
Budget with inflated revenues and unrealistic figures,
A financial plan want to rely on cash on any indebtedness of poor classes and social rights fund account,
....
Security agencies chasing protesters and demonstrators !!
# Of Banan_antvd",lifted constitutional session coming session popularly budget inflated revenues unrealistic figures financial plan want rely cash indebtedness poor classes social rights fund account security agencies chasing protesters demonstrators,lifted constitutional session coming session popularly budget inflated revenues unrealistic figures financial plan want rely cash indebtedness poor classes social rights fund account security agencies chasing protesters demonstrators
52,CT20-AR-05,1221732075499327488,1,نائب كتلة المستقبل سمير الجسر من #مجلس_النواب هذه الجلسة غير دستورية,Future Bloc deputy Samir bridge # Cil_alnwab this unconstitutional session,future bloc deputy samir bridge unconstitutional session,future bloc deputy samir bridge unconstitutional session
53,CT20-AR-05,1221732133280108544,0,"* السلطة السياسية والحكومة الجديدة: اعطونا فرصة بهالمرحلة لانو نحنا شايفين ضو بأخر النفق.
* أنا : معكن حق في ضو بأخر النفق بش شباب انتبهو هيدا ضو القطار يلي جايي بوجنا 
#لبنان_ينتفض","* Political power and the new government: Give us a chance Bhalmrahlh Llano Nehna Haeven Daw their last tunnel.
* I: Mekn right in Daw their last tunnel Bach youth Antbho Hedda Daw train follows Jaya Bojna
# Of Banan_antvd",political power new government give us chance bhalmrahlh llano nehna haeven daw last tunnel mekn right daw last tunnel bach youth antbho hedda daw train follows jaya bojna,political power new government give us chance bhalmrahlh llano nehna haeven daw last tunnel mekn right daw last tunnel bach youth antbho hedda daw train follows jaya bojna
54,CT20-AR-05,1221732954466111499,0,"الرئيس #حسان_دياب  رجل ثلجي، أجوا ليستفزوا قام استفزهم 
#مجلس_النواب","President # Hassan_diab snowy man, Água to provoke the Astvzhm
#Parliament",president snowy man provoke astvzhm parliament,president snowy man provoke astvzhm parliament
55,CT20-AR-05,1221733225967628288,0,تيار المستقبل مش عارف عأي خازوق بده يرسي #لبنان_ينتفض #مجلس_النواب,Future Movement do not know Ai impalement Leptis lay # to Banan_antvd # Cil_alnwab,future movement know ai impalement leptis lay,future movement know ai impalement leptis lay
56,CT20-AR-05,1221734708880510978,0,"""بدّي غيّر البلد لولادي""
#لبنان_ينتفض https://t.co/7fwuRzjt8k","""I want the country to non-Uladi""
# Of Banan_antvd https://t.co/7fwuRzjt8k",want country non uladi,want country non uladi
57,CT20-AR-05,1221735124817018882,0,"أهضم فيديو للصراحة ..
#مجلس_النواب

https://t.co/UI5Stq33XO","Ohim Video explicitly ..
#Parliament

https://t.co/UI5Stq33XO",ohim video explicitly parliament,ohim video explicitly parliament
58,CT20-AR-05,1221736209367601155,0,وهيدا نموذج عن التربية من مدارس الإيمان النموذجية  ما معك تدفع القسط؟! الله معك.. إييييه ونعم التربية صراحة  #لبنان_ينتفض https://t.co/YuV09JIYx4,The Hida model for education from schools typical faith with you pay the premium? God is with you .. Aaaier and yes explicitly Education for # Banan_antvd https://t.co/YuV09JIYx4,hida model education schools typical faith pay premium god aaaier yes explicitly education,hida model education schools typical faith pay premium god aaaier yes explicitly education
59,CT20-AR-05,1221736390465085441,0,لما رفيقك لي ما حدا بيطيقوا بالصف يوصل اول واحد ويبلش نحت بالكتب .. #لبنان_ينتفض https://t.co/dHd5eZz0ZN,"As your partner, prompting me Biticoa connects the first grade one Ablh carving books .. # Banan_antvd to https://t.co/dHd5eZz0ZN",partner prompting biticoa connects first grade one ablh carving books,partner prompting biticoa connects first grade one ablh carving books
60,CT20-AR-05,1221737456866861056,1,"من وقت اعلان الحكومة في تحركات بالشارع وفيها شغب،هل""قادة""المجموعات بهالانتفاضة عم يعرفو يفكرو يديرو وهيدا ضمن التكتيك؟اوبالعكس ما عندهم طرح بشي وبالتالي الاعتراض للاعتراض دون تقديم بديل وهيدا يلي بفسر جزئيا عدم حماس الناس بالنزول الى الشارع مثل قبل؟
#لبنان_ينتفض 
 #مجلس_النواب","From the time of the government's announcement in the movements of the street and the riots, are ""leaders"" groups Bhalantfadh uncle Aarafo Ivkro Iderio and Hedda within the tactic? Aopaleks what they have put up Bshi and hence the objection to the objection without alternative submission and Hedda follows Pfsr partly not Hamas people to take to the street like before?
# Of Banan_antvd
 #Parliament",time government announcement movements street riots leaders groups bhalantfadh uncle aarafo ivkro iderio hedda within tactic aopaleks put bshi hence objection objection without alternative submission hedda follows pfsr partly hamas people take street like parliament,time government announcement movements street riots leaders groups bhalantfadh uncle aarafo ivkro iderio hedda within tactic aopaleks put bshi hence objection objection without alternative submission hedda follows pfsr partly hamas people take street like parliament
61,CT20-AR-05,1221737528312639489,0,"هيدا حسان 
حسان بحب الكرسي  
حسان ما بدن اياه اللبنانيي 
حسان قاعد وحيد  
فما تكون متل حسان 
#مجلس_النواب https://t.co/8rggkyWOoy","Hida Hassan
Hassan love the chair
Hassan What Hull him Albannanie
Hassan sitting single
What are metal Hassan
# Cil_alnwab https://t.co/8rggkyWOoy",hida hassan hassan love chair hassan hull albannanie hassan sitting single metal hassan,hida hassan hassan love chair hassan hull albannanie hassan sitting single metal hassan
62,CT20-AR-05,1221737542984327174,0,"لازم من اليوم نبلش نحضر لجلسة الثقة

#لبنان_ينتفض
#لبنان_يثور
#كلن_يعني_كلن 
#مجلس_النواب","Needed today Nblh attend a session of confidence

# Of Banan_antvd
# Of Banan_ithor
# Kln_ani_kln
#Parliament",needed today nblh attend session confidence parliament,needed today nblh attend session confidence parliament
63,CT20-AR-05,1221737798396456960,1,بعد كل الهدر والنهب، يحاول باسيل بكل وقاحة سرقة الثورة بحثّ الناس على النزول الى الشارع لتساعده على التغيير.. متى يتوقف هذا الكائن عن الإنكار والكذب، ويفهم أنه المتّهم الأول بالفساد وخراب لبنان، وأن الفريق الذي يمثّل والعهد معهم هم أول المستهدفين من الثورة؟ #لبنان_ينتفض https://t.co/rrXHUM133u,"After all waste and looting, trying Basil brazenly steal the revolution search people to go down to the street to help him change .. When this object stops denial and lying, and understands that the first accused of corruption and the destruction of Lebanon, and that the team representing the covenant with them are the first target of the revolution? # Of Banan_antvd https://t.co/rrXHUM133u",waste looting trying basil brazenly steal revolution search people go street help change object stops denial lying understands first accused corruption destruction lebanon team representing covenant first target revolution,waste looting trying basil brazenly steal revolution search people go street help change object stops denial lying understands first accused corruption destruction lebanon team representing covenant first target revolution
